date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_mean,shortwave_radiation_sum
2018-11-21,11.2,14.1,9.2,86,4.3,14.8,7.83
2018-11-22,10.6,14.1,8.5,90,4.5,10.5,6.4
2018-11-23,9.5,13.4,6.5,93,1.1,7.1,6.93
2018-11-24,11.8,15.6,8.3,86,4.6,17.2,5.59
2018-11-25,13.6,14.6,11.8,93,16.1,17.2,2.34
2018-11-26,11.7,14.4,7.7,78,0.1,16.9,6.71
2018-11-27,9.6,13.9,6.2,85,0.0,4.4,9.69
2018-11-28,9.2,15.8,4.8,83,0.0,8.1,10.19
2018-11-29,10.3,14.2,6.2,92,19.3,10.7,2.75
2018-11-30,10.5,14.6,7.3,86,0.0,7.6,6.94
2018-12-01,10.1,14.4,5.8,89,0.0,4.6,8.12
2018-12-02,10.1,13.1,8.1,96,0.1,3.6,3.27
2018-12-03,9.9,13.2,7.4,95,0.0,10.5,4.87
2018-12-04,10.7,16.8,7.4,89,0.0,15.6,9.09
2018-12-05,11.1,17.5,6.8,89,0.0,8.4,9.1
2018-12-06,12.2,19.6,7.3,87,0.0,7.8,9.43
2018-12-07,11.1,15.8,6.0,90,0.0,8.8,8.22
2018-12-08,11.9,16.7,8.5,84,0.0,7.0,9.06
2018-12-09,11.8,18.8,7.1,84,0.0,9.8,9.12
2018-12-10,12.2,17.1,9.1,76,0.0,18.9,8.24
2018-12-11,11.4,15.0,7.9,85,0.0,8.1,3.2
2018-12-12,12.2,14.1,10.7,93,0.9,8.6,3.68
2018-12-13,10.8,13.4,7.8,79,9.3,22.5,7.62
2018-12-14,10.3,14.2,7.7,82,0.0,10.7,7.17
2018-12-15,11.6,14.9,7.9,90,1.7,13.6,4.51
2018-12-16,12.6,15.0,7.7,86,8.1,16.9,6.92
2018-12-17,8.4,13.6,4.9,86,0.0,7.6,8.73
2018-12-18,9.0,13.8,6.2,90,9.8,13.6,2.21
2018-12-19,9.4,13.3,6.4,93,0.8,6.7,5.64
2018-12-20,11.1,14.6,8.5,90,0.0,5.4,5.43
2018-12-21,11.0,15.1,7.3,90,0.0,6.5,6.83
2018-12-22,10.2,13.6,7.7,91,0.0,16.1,8.01
2018-12-23,9.0,13.5,6.3,90,0.0,18.1,8.49
2018-12-24,9.5,13.6,6.3,84,0.0,16.7,7.17
2018-12-25,9.8,14.9,7.3,82,0.0,13.8,7.61
2018-12-26,9.3,15.4,5.2,87,0.0,10.9,8.47
2018-12-27,9.0,13.0,5.4,93,0.0,6.6,4.66
2018-12-28,11.5,15.9,8.0,86,0.0,11.5,8.45
2018-12-29,10.2,14.6,7.5,78,0.0,18.9,9.16
2018-12-30,9.6,15.0,6.2,72,0.0,19.8,9.54
2018-12-31,8.9,15.0,4.9,74,0.0,14.9,9.47
2019-01-01,9.4,16.6,4.1,73,0.0,8.7,9.56
2019-01-02,7.7,14.8,2.6,86,0.0,7.3,9.46
2019-01-03,7.1,12.9,3.0,76,0.0,16.1,9.69
2019-01-04,7.4,13.6,3.1,81,0.0,12.5,9.37
2019-01-05,6.9,13.5,2.5,80,0.0,11.6,10.0
2019-01-06,7.2,14.4,2.0,63,0.0,11.9,10.2
2019-01-07,8.1,14.9,3.9,49,0.0,15.5,10.19
2019-01-08,7.9,14.0,3.9,64,0.0,16.7,9.97
2019-01-09,9.8,16.5,5.1,70,0.0,13.6,9.76
2019-01-10,8.9,13.5,5.7,62,0.0,20.8,10.09
2019-01-11,6.3,11.1,2.8,59,0.0,18.0,10.06
2019-01-12,6.7,12.6,2.7,72,0.0,15.4,10.16
2019-01-13,7.1,13.5,3.0,75,0.0,13.4,10.37
2019-01-14,7.7,14.1,2.2,78,0.0,6.8,10.14
2019-01-15,8.5,13.9,5.2,81,0.0,8.9,9.15
2019-01-16,7.8,11.4,4.6,94,1.6,4.2,2.74
2019-01-17,9.1,13.4,5.0,85,0.6,6.1,8.67
2019-01-18,6.2,10.3,1.5,85,1.4,6.6,5.97
2019-01-19,9.7,13.2,6.3,95,10.4,12.6,2.64
2019-01-20,10.1,14.2,7.0,80,0.4,18.9,10.66
2019-01-21,8.0,14.1,3.4,79,0.0,6.9,10.99
2019-01-22,8.9,11.9,5.9,85,0.3,15.2,4.51
2019-01-23,11.6,14.2,9.0,84,0.0,24.7,6.52
2019-01-24,13.0,17.1,9.7,81,0.0,16.1,10.16
2019-01-25,12.4,18.4,9.0,72,0.0,13.4,11.46
2019-01-26,10.6,16.9,5.8,76,0.0,11.8,11.68
2019-01-27,10.0,13.3,7.7,74,0.0,17.4,11.02
2019-01-28,10.2,12.8,7.5,85,0.7,15.4,3.34
2019-01-29,10.5,13.5,7.4,88,1.8,17.8,5.33
2019-01-30,9.5,12.7,5.3,91,9.6,13.2,2.77
2019-01-31,12.5,13.7,11.4,93,16.0,23.7,2.84
2019-02-01,9.4,11.9,7.4,82,11.8,26.7,7.41
2019-02-02,7.7,11.3,4.9,70,0.0,20.6,12.21
2019-02-03,6.7,12.3,2.6,70,0.0,8.7,12.81
2019-02-04,6.8,13.4,1.6,73,0.0,8.5,11.71
2019-02-05,9.1,16.4,4.1,75,0.0,8.8,12.47
2019-02-06,9.8,17.3,4.3,79,0.0,8.7,12.78
2019-02-07,10.1,16.3,5.2,80,0.0,9.3,13.06
2019-02-08,8.2,13.2,4.2,90,0.0,5.7,8.71
2019-02-09,10.1,15.2,5.0,86,0.0,5.2,10.15
2019-02-10,11.3,14.4,7.9,94,4.1,13.6,2.45
2019-02-11,9.7,16.3,4.2,78,0.0,9.2,13.8
2019-02-12,10.3,16.5,6.1,66,0.0,17.2,14.05
2019-02-13,11.3,19.0,5.8,70,0.0,12.9,13.47
2019-02-14,12.1,18.9,6.8,72,0.0,13.6,14.36
2019-02-15,11.3,18.0,6.1,73,0.0,16.4,13.06
2019-02-16,12.4,19.5,8.5,71,0.0,14.9,14.53
2019-02-17,11.1,16.8,5.8,76,1.2,9.2,10.95
2019-02-18,11.6,14.0,10.1,88,12.9,8.6,3.83
2019-02-19,10.6,15.2,6.5,84,0.7,6.9,12.78
2019-02-20,10.8,17.7,5.0,80,0.0,7.9,12.48
2019-02-21,12.5,18.9,7.0,71,0.0,12.0,14.34
2019-02-22,13.1,20.4,7.3,68,0.0,11.9,15.45
2019-02-23,13.1,20.9,7.3,71,0.0,8.8,13.82
2019-02-24,13.8,21.6,7.6,65,0.0,14.1,16.22
2019-02-25,13.5,21.3,7.0,65,0.0,13.3,16.41
2019-02-26,14.4,22.4,7.8,62,0.0,13.8,15.01
2019-02-27,13.1,18.0,7.7,66,0.0,9.2,13.79
2019-02-28,11.7,18.3,6.2,79,0.0,7.1,13.83
2019-03-01,12.2,19.6,6.8,80,0.0,9.0,16.2
2019-03-02,13.7,20.4,8.9,78,0.0,7.4,17.2
2019-03-03,11.7,17.3,8.0,86,0.0,8.2,14.27
2019-03-04,13.1,15.6,9.3,83,1.7,11.8,11.07
2019-03-05,13.4,17.1,10.2,89,9.9,18.0,6.7
2019-03-06,11.5,13.4,7.6,84,26.3,24.3,10.91
2019-03-07,9.5,13.6,5.5,86,9.6,11.7,9.62
2019-03-08,11.3,18.7,4.6,78,0.0,7.9,16.24
2019-03-09,13.4,20.4,7.2,77,0.0,7.0,18.1
2019-03-10,14.3,21.3,7.7,85,0.0,7.1,17.69
2019-03-11,14.7,21.7,8.6,81,0.0,6.4,18.71
2019-03-12,12.2,18.0,8.2,87,0.0,10.0,17.16
2019-03-13,11.6,16.5,7.2,67,0.0,15.6,19.54
2019-03-14,12.4,19.4,6.7,60,0.0,12.6,19.82
2019-03-15,13.6,22.3,6.8,61,0.0,10.1,20.58
2019-03-16,14.8,23.3,8.4,64,0.0,12.3,20.03
2019-03-17,11.5,16.2,7.9,81,0.3,13.7,11.41
2019-03-18,12.4,18.9,7.3,60,0.0,16.0,19.96
2019-03-19,13.4,19.9,8.0,50,0.0,16.1,20.31
2019-03-20,12.6,18.1,7.9,52,0.0,15.7,21.0
2019-03-21,12.6,19.2,6.7,50,0.0,14.6,21.25
2019-03-22,13.4,20.4,7.2,49,0.0,14.0,21.4
2019-03-23,15.6,23.1,8.9,47,0.0,17.4,17.92
2019-03-24,16.5,23.1,10.3,51,0.0,14.4,20.78
2019-03-25,17.5,25.0,11.0,41,0.0,18.2,21.79
2019-03-26,17.3,24.3,10.5,33,0.0,27.7,21.08
2019-03-27,17.0,23.4,11.5,33,0.0,18.6,22.72
2019-03-28,15.8,23.5,7.9,38,0.0,13.1,22.55
2019-03-29,15.3,22.3,7.9,36,0.0,10.6,22.77
2019-03-30,15.6,22.8,10.2,44,0.4,13.3,18.9
2019-03-31,15.7,22.0,9.5,58,1.9,9.7,18.78
2019-04-01,13.7,17.2,10.3,83,5.9,7.7,11.59
2019-04-02,13.5,19.4,7.9,79,0.2,8.8,17.6
2019-04-03,11.4,16.3,7.9,66,0.0,17.9,23.55
2019-04-04,9.8,14.7,4.6,65,3.9,14.7,15.47
2019-04-05,9.3,12.6,7.0,82,9.7,16.4,15.84
2019-04-06,9.6,13.9,7.0,83,12.7,18.7,14.33
2019-04-07,11.4,15.2,8.1,89,6.8,13.3,5.45
2019-04-08,12.4,15.8,7.8,78,2.7,14.7,17.73
2019-04-09,11.8,15.6,9.0,79,3.9,17.7,16.4
2019-04-10,12.1,16.5,8.7,76,0.3,15.6,17.1
2019-04-11,12.8,18.8,7.9,74,0.0,10.4,22.94
2019-04-12,13.6,20.5,6.7,70,0.0,7.8,24.93
2019-04-13,13.8,17.7,9.4,80,0.0,6.3,12.13
2019-04-14,17.8,22.2,14.1,83,1.0,7.1,11.85
2019-04-15,14.4,18.5,10.0,83,1.4,12.4,14.75
2019-04-16,14.4,22.5,6.8,71,0.0,9.2,24.42
2019-04-17,12.5,15.4,10.5,87,10.2,16.3,6.42
2019-04-18,13.6,17.8,10.5,80,7.2,10.0,18.82
2019-04-19,13.7,18.7,10.6,82,18.4,8.2,12.14
2019-04-20,17.4,25.3,10.9,65,0.5,13.7,24.25
2019-04-21,16.5,22.4,11.0,60,0.2,12.3,22.41
2019-04-22,14.6,20.4,9.7,75,6.0,12.8,19.69
2019-04-23,9.9,12.6,7.5,81,8.8,16.9,16.68
2019-04-24,12.5,15.9,8.7,86,21.6,25.0,10.07
2019-04-25,11.8,14.9,9.2,75,3.6,20.8,20.36
2019-04-26,12.4,16.9,8.4,74,0.0,9.8,18.13
2019-04-27,15.8,23.6,7.8,70,0.0,9.2,26.73
2019-04-28,19.3,26.3,12.6,66,0.0,11.2,24.33
2019-04-29,19.0,26.5,12.7,73,0.0,8.6,25.27
2019-04-30,17.9,26.4,11.1,71,0.0,8.8,26.46
2019-05-01,18.6,26.8,12.9,76,0.0,8.8,25.5
2019-05-02,21.0,28.8,13.6,58,0.0,12.1,26.79
2019-05-03,21.2,27.8,15.6,48,0.0,14.0,27.77
2019-05-04,20.1,27.0,13.3,45,0.0,12.4,28.06
2019-05-05,19.3,26.5,12.7,61,0.0,9.7,27.35
2019-05-06,15.5,20.5,12.1,73,0.0,11.7,20.45
2019-05-07,16.6,20.5,12.8,82,3.0,14.5,10.1
2019-05-08,16.1,19.6,12.1,83,7.2,17.4,9.13
2019-05-09,15.6,19.2,10.5,92,6.1,12.9,7.53
2019-05-10,17.7,21.8,13.1,82,2.7,15.0,17.14
2019-05-11,19.1,28.1,10.4,62,0.0,8.3,28.86
2019-05-12,22.7,31.2,15.9,36,0.0,19.8,28.96
2019-05-13,24.0,33.3,15.2,34,0.0,16.5,29.43
2019-05-14,24.2,32.7,17.1,37,0.0,13.2,29.0
2019-05-15,22.2,31.4,14.2,57,0.0,12.5,28.72
2019-05-16,16.7,22.5,12.5,64,0.0,22.6,26.38
2019-05-17,14.5,19.0,11.1,61,0.0,22.0,18.51
2019-05-18,14.1,18.6,9.5,58,0.0,18.4,22.46
2019-05-19,16.0,23.3,10.2,55,0.0,12.9,24.41
2019-05-20,16.5,23.8,10.1,57,0.0,13.6,26.44
2019-05-21,18.1,24.5,11.6,67,0.0,10.6,23.05
2019-05-22,20.3,29.6,12.5,59,0.0,10.2,27.7
2019-05-23,19.1,27.0,13.2,56,0.0,16.6,26.13
2019-05-24,20.4,28.3,12.8,52,0.0,17.6,28.56
2019-05-25,23.0,29.9,16.6,37,0.0,19.5,29.28
2019-05-26,24.3,31.7,18.0,43,0.0,17.2,29.34
2019-05-27,22.5,30.1,16.2,58,0.0,14.6,28.85
2019-05-28,24.0,32.4,14.5,45,0.0,14.4,29.45
2019-05-29,25.5,32.5,18.4,27,0.0,19.8,30.04
2019-05-30,27.5,34.7,19.9,23,0.0,16.7,30.11
2019-05-31,27.5,35.6,18.4,29,0.0,7.4,29.81
2019-06-01,28.3,36.3,21.0,32,0.0,9.7,29.55
2019-06-02,27.1,34.1,20.1,27,0.0,11.4,28.68
2019-06-03,23.2,30.5,17.4,51,0.0,14.2,29.13
2019-06-04,17.9,22.0,14.0,71,1.4,15.9,14.44
2019-06-05,16.1,21.1,11.3,57,0.0,18.2,24.73
2019-06-06,15.2,20.2,10.1,72,7.4,16.7,13.04
2019-06-07,15.4,21.1,9.8,63,0.0,13.4,24.27
2019-06-08,16.8,24.3,9.9,57,0.0,12.1,27.0
2019-06-09,17.0,23.7,10.9,62,0.0,16.3,28.86
2019-06-10,17.7,24.6,11.5,53,0.0,15.9,29.9
2019-06-11,18.7,25.7,12.6,50,0.0,17.7,29.73
2019-06-12,18.1,25.9,11.8,47,0.0,13.0,31.07
2019-06-13,16.8,23.8,10.6,57,0.0,16.4,30.78
2019-06-14,15.8,19.6,10.8,65,0.0,15.6,16.52
2019-06-15,17.8,24.6,11.0,61,0.0,10.6,29.07
2019-06-16,19.6,27.9,12.3,55,0.0,9.6,26.54
2019-06-17,20.0,29.1,11.1,54,0.2,9.9,24.69
2019-06-18,19.3,25.2,13.4,70,3.5,18.2,17.07
2019-06-19,20.5,25.3,16.5,73,2.2,13.6,19.68
2019-06-20,18.1,22.7,14.0,73,0.0,15.0,19.32
2019-06-21,20.1,27.3,13.9,65,0.0,14.7,29.79
2019-06-22,21.4,29.8,13.0,53,0.0,10.0,28.93
2019-06-23,20.8,26.1,16.8,73,2.1,11.5,10.57
2019-06-24,18.2,19.4,17.1,77,8.1,4.1,7.74
2019-06-25,21.0,26.7,16.6,73,1.3,6.1,20.46
2019-06-26,20.9,27.8,14.9,74,0.2,10.4,22.45
2019-06-27,20.7,27.5,15.1,69,0.0,11.0,29.11
2019-06-28,23.4,32.8,15.8,56,0.0,10.2,29.27
2019-06-29,24.3,32.6,17.0,54,0.0,11.6,28.0
2019-06-30,21.8,28.1,16.4,66,0.0,15.2,28.84
2019-07-01,21.8,28.8,17.0,65,0.0,16.4,29.56
2019-07-02,22.1,30.6,16.9,68,0.0,12.8,27.27
2019-07-03,21.9,30.1,16.0,66,0.0,10.4,26.23
2019-07-04,21.5,27.3,15.6,64,0.0,12.1,20.96
2019-07-05,22.1,29.9,15.5,62,0.0,10.7,29.31
2019-07-06,22.1,30.1,15.7,64,0.0,12.0,27.39
2019-07-07,21.0,26.3,15.9,67,0.1,12.9,22.86
2019-07-08,20.9,27.8,15.3,66,0.0,13.7,20.13
2019-07-09,23.6,31.3,16.0,63,0.0,10.4,24.23
2019-07-10,29.4,36.5,20.6,37,0.0,13.0,28.62
2019-07-11,32.2,39.8,24.1,29,0.0,10.8,29.46
2019-07-12,28.4,34.4,22.8,43,0.0,10.2,16.68
2019-07-13,23.4,29.0,18.8,67,0.5,12.4,16.71
2019-07-14,24.1,33.1,17.7,69,0.0,12.1,27.77
2019-07-15,23.8,31.8,18.1,69,0.0,15.1,28.18
2019-07-16,22.7,30.6,17.5,72,0.0,14.2,27.09
2019-07-17,22.9,31.6,18.0,69,0.0,15.8,23.64
2019-07-18,24.9,34.5,16.4,59,0.0,12.6,28.89
2019-07-19,25.9,34.9,18.2,58,0.0,13.5,28.55
2019-07-20,25.4,34.3,18.6,56,0.0,16.6,28.75
2019-07-21,25.8,36.2,16.8,54,0.0,11.2,29.01
2019-07-22,26.9,37.6,17.2,55,0.0,9.2,28.33
2019-07-23,25.5,34.0,18.4,56,0.0,12.9,25.86
2019-07-24,26.1,35.4,17.8,49,0.0,12.6,28.54
2019-07-25,23.6,32.5,19.1,70,0.5,14.2,22.43
2019-07-26,21.3,27.3,16.6,60,0.0,18.8,27.33
2019-07-27,20.8,26.6,16.7,74,1.9,15.7,13.83
2019-07-28,22.4,30.0,15.7,66,0.0,11.0,27.49
2019-07-29,21.3,27.4,16.6,61,0.0,17.9,26.17
2019-07-30,21.8,30.5,14.7,50,0.0,15.6,28.62
2019-07-31,23.7,32.3,15.3,47,0.0,10.7,23.3
2019-08-01,23.3,31.5,16.2,58,0.0,15.2,27.89
2019-08-02,23.7,33.4,16.4,60,0.0,13.9,27.31
2019-08-03,24.6,33.5,17.6,57,0.0,13.6,27.04
2019-08-04,23.2,30.5,17.8,63,0.0,16.5,26.81
2019-08-05,23.7,33.1,15.9,57,0.0,13.6,27.25
2019-08-06,24.0,31.0,18.2,67,0.0,15.3,24.43
2019-08-07,23.3,28.4,19.7,71,1.5,12.1,13.05
2019-08-08,24.6,30.8,21.1,73,0.6,17.1,15.93
2019-08-09,22.2,25.6,18.4,76,6.0,14.2,13.97
2019-08-10,21.5,27.7,16.5,66,0.4,13.4,24.93
2019-08-11,20.0,25.6,15.1,62,1.1,19.1,26.25
2019-08-12,21.4,29.6,13.7,51,0.0,13.1,27.03
2019-08-13,23.3,32.5,14.9,47,0.0,11.4,26.46
2019-08-14,24.7,34.3,15.9,56,0.0,9.8,25.63
2019-08-15,27.1,36.9,19.9,55,0.0,11.0,25.49
2019-08-16,25.8,34.5,19.3,55,0.0,13.9,25.67
2019-08-17,25.2,35.7,16.8,54,0.0,11.4,25.95
2019-08-18,23.1,29.4,17.9,68,0.0,15.6,18.81
2019-08-19,20.6,28.5,14.0,63,0.0,13.3,18.87
2019-08-20,24.7,34.1,14.7,50,0.0,9.3,25.71
2019-08-21,28.3,35.3,21.2,36,0.0,10.7,24.18
2019-08-22,30.2,37.2,22.9,33,0.0,12.7,20.99
2019-08-23,30.1,37.2,24.5,32,0.0,12.0,21.02
2019-08-24,28.8,36.9,23.0,37,0.0,10.7,22.59
2019-08-25,23.5,28.7,17.6,54,0.3,11.7,17.39
2019-08-26,23.5,28.6,19.7,64,3.5,7.5,17.12
2019-08-27,23.3,30.3,17.6,67,0.0,10.8,23.7
2019-08-28,23.5,32.0,17.1,66,0.0,9.4,23.14
2019-08-29,24.8,33.9,16.4,53,0.0,9.1,23.71
2019-08-30,26.2,35.2,17.3,47,0.0,8.3,23.62
2019-08-31,24.7,32.5,17.8,55,0.0,12.8,23.32
2019-09-01,24.8,33.5,16.5,54,0.0,10.1,22.1
2019-09-02,27.7,35.9,18.4,45,0.0,9.7,23.29
2019-09-03,29.2,37.2,22.2,35,0.0,11.2,23.37
2019-09-04,28.9,37.3,22.3,36,0.0,11.1,23.09
2019-09-05,27.8,35.3,19.6,33,0.0,21.7,23.27
2019-09-06,26.1,32.6,19.6,27,0.0,20.3,23.34
2019-09-07,25.9,32.9,18.4,26,0.0,16.6,23.11
2019-09-08,26.5,33.4,19.2,27,0.0,12.8,22.72
2019-09-09,21.5,28.2,16.4,52,0.0,15.0,20.87
2019-09-10,20.2,26.6,16.2,52,0.0,18.4,22.65
2019-09-11,23.4,30.4,17.0,36,0.0,18.8,22.34
2019-09-12,26.1,33.0,18.8,34,0.0,19.0,21.2
2019-09-13,25.9,31.5,21.2,38,0.0,18.4,19.56
2019-09-14,24.1,29.3,20.0,52,0.2,18.3,18.49
2019-09-15,24.1,29.2,18.2,56,0.2,9.4,18.72
2019-09-16,25.2,30.3,20.5,54,0.1,7.7,17.71
2019-09-17,23.4,28.7,19.1,65,1.7,4.5,17.01
2019-09-18,22.6,29.3,16.8,63,0.0,8.7,20.49
2019-09-19,20.5,27.1,15.5,73,0.0,11.1,17.48
2019-09-20,19.9,23.9,15.6,75,0.7,7.8,12.05
2019-09-21,19.3,21.5,16.0,88,14.2,16.6,4.32
2019-09-22,18.0,22.5,14.8,79,0.2,9.4,13.5
2019-09-23,18.0,23.2,13.4,80,0.0,6.5,19.07
2019-09-24,18.2,24.0,13.2,89,1.0,10.2,6.84
2019-09-25,18.3,23.9,13.3,72,0.0,12.2,19.42
2019-09-26,19.6,27.3,13.7,69,0.0,7.4,19.44
2019-09-27,20.1,28.8,12.8,66,0.0,8.6,19.68
2019-09-28,20.5,29.0,13.0,69,0.0,5.8,19.21
2019-09-29,20.6,30.6,12.0,65,0.0,6.9,19.35
2019-09-30,22.4,31.1,15.9,67,0.0,9.3,18.75
2019-10-01,20.4,26.1,16.4,73,0.0,16.6,13.94
2019-10-02,19.2,27.1,13.0,66,0.0,10.4,18.33
2019-10-03,19.7,28.6,13.4,67,0.0,11.8,18.15
2019-10-04,21.1,27.6,16.0,69,0.0,12.9,16.5
2019-10-05,19.0,27.4,12.9,64,0.0,11.3,18.24
2019-10-06,20.2,30.1,12.0,60,0.0,8.5,17.64
2019-10-07,22.5,32.2,14.5,56,0.0,6.7,17.26
2019-10-08,23.6,32.6,17.2,56,0.0,9.5,16.82
2019-10-09,20.6,29.1,14.9,58,0.0,12.1,17.56
2019-10-10,21.9,30.7,14.4,42,0.0,7.7,17.2
2019-10-11,22.5,29.1,15.1,47,0.0,7.2,12.13
2019-10-12,21.5,28.5,16.5,67,0.0,14.4,13.8
2019-10-13,20.1,26.0,15.9,68,0.0,17.1,11.67
2019-10-14,15.1,17.8,11.3,80,10.7,14.7,7.81
2019-10-15,14.2,19.5,9.6,73,0.0,7.7,12.66
2019-10-16,15.5,19.8,10.7,78,0.0,11.5,9.53
2019-10-17,18.0,21.2,15.9,92,14.1,16.3,5.88
2019-10-18,16.7,19.2,13.4,80,0.9,9.1,10.42
2019-10-19,14.5,18.2,12.1,91,6.5,17.3,4.39
2019-10-20,13.2,17.2,9.8,80,0.0,12.8,12.59
2019-10-21,12.3,17.6,7.3,79,0.0,5.8,13.92
2019-10-22,13.5,19.4,9.0,68,0.1,13.3,14.84
2019-10-23,13.2,16.4,10.6,78,0.0,15.6,8.09
2019-10-24,13.7,19.7,8.8,82,0.0,5.5,11.02
2019-10-25,16.2,24.6,9.8,70,0.0,11.1,14.55
2019-10-26,17.4,25.0,10.8,65,0.0,8.8,14.32
2019-10-27,18.0,24.1,12.4,68,0.0,9.8,11.0
2019-10-28,17.6,21.8,14.6,88,3.6,8.4,4.51
2019-10-29,18.2,21.9,16.3,90,1.9,6.6,8.4
2019-10-30,18.3,20.6,16.4,95,13.0,9.9,3.73
2019-10-31,19.5,21.7,18.3,94,3.0,10.8,4.99
2019-11-01,19.5,22.5,18.0,91,13.1,17.3,7.01
2019-11-02,17.2,19.7,15.6,89,8.3,18.7,6.46
2019-11-03,16.6,18.4,15.6,82,3.4,19.9,8.24
2019-11-04,15.3,18.5,11.7,89,7.6,22.0,5.57
2019-11-05,13.2,16.8,10.8,81,0.5,15.3,9.61
2019-11-06,13.3,16.6,10.4,86,2.8,11.4,5.38
2019-11-07,12.9,15.6,9.5,80,1.1,17.7,9.43
2019-11-08,10.5,14.6,7.8,77,0.4,12.4,12.41
2019-11-09,10.3,15.4,5.7,90,3.8,11.5,3.62
2019-11-10,11.3,14.2,9.1,83,2.7,13.4,4.38
2019-11-11,13.5,17.4,10.1,88,0.1,12.9,7.31
2019-11-12,12.4,15.3,8.8,81,0.7,14.2,9.18
2019-11-13,14.8,18.3,11.4,86,1.6,17.7,8.42
2019-11-14,10.8,12.6,8.0,82,2.8,24.2,8.27
2019-11-15,8.3,12.0,5.6,73,0.1,17.6,11.46
2019-11-16,8.1,13.3,3.4,73,0.0,9.7,11.37
2019-11-17,11.8,15.6,8.2,89,6.6,15.2,3.33
2019-11-18,9.6,15.0,6.5,80,0.0,8.2,10.83
2019-11-19,8.5,11.1,5.9,90,4.2,5.0,3.41
2019-11-20,10.7,13.7,9.2,89,20.6,10.1,4.54
2019-11-21,11.6,14.8,10.0,94,3.9,8.5,4.74
2019-11-22,13.7,16.9,10.8,86,18.9,25.2,5.89
2019-11-23,11.1,13.9,8.8,81,0.7,17.8,8.64
2019-11-24,11.8,16.0,6.7,88,2.2,12.4,6.03
2019-11-25,16.0,17.8,14.1,91,8.9,15.2,5.69
2019-11-26,15.8,17.2,14.3,95,15.3,20.7,2.06
2019-11-27,13.4,16.2,11.1,87,0.7,13.3,6.24
2019-11-28,14.4,16.7,11.3,93,2.5,15.7,5.67
2019-11-29,15.9,18.4,14.7,94,1.5,13.6,4.53
2019-11-30,14.3,17.1,10.1,95,4.2,15.5,4.01
2019-12-01,11.6,13.5,9.6,88,7.2,16.1,4.66
2019-12-02,11.2,14.8,8.8,63,0.0,21.8,9.15
2019-12-03,9.2,13.9,6.0,70,0.0,17.3,9.7
2019-12-04,9.3,13.6,6.0,78,0.3,12.1,8.93
2019-12-05,11.4,16.3,8.9,70,0.0,20.1,9.15
2019-12-06,10.8,16.3,7.3,77,0.0,14.8,9.17
2019-12-07,10.3,16.1,6.6,84,0.0,8.9,8.67
2019-12-08,11.2,14.8,7.3,97,1.3,4.7,2.45
2019-12-09,12.0,15.2,7.8,93,0.0,5.6,6.23
2019-12-10,9.4,14.5,6.0,84,0.0,9.9,8.83
2019-12-11,9.8,13.0,6.8,81,0.6,12.1,8.97
2019-12-12,10.8,13.9,7.0,91,8.4,16.2,1.99
2019-12-13,13.7,15.2,12.2,91,2.8,19.5,4.18
2019-12-14,12.6,15.1,11.0,92,0.9,11.2,4.95
2019-12-15,12.8,14.4,11.7,92,3.0,17.1,3.77
2019-12-16,11.8,13.8,8.9,92,17.5,17.6,1.58
2019-12-17,9.1,12.5,6.0,77,0.1,13.7,8.55
2019-12-18,12.7,15.6,9.3,85,21.0,22.7,3.37
2019-12-19,15.1,16.5,13.1,93,60.8,33.6,0.88
2019-12-20,15.2,16.7,13.5,92,38.2,27.6,1.04
2019-12-21,15.7,17.7,13.7,86,22.0,28.6,4.83
2019-12-22,13.6,17.3,8.7,89,1.0,19.4,5.68
2019-12-23,10.7,14.1,8.6,95,0.0,7.1,4.26
2019-12-24,11.5,16.1,8.8,89,0.0,19.6,7.62
2019-12-25,12.4,18.0,8.7,86,0.0,12.4,7.37
2019-12-26,11.7,16.2,7.8,86,0.0,9.4,8.75
2019-12-27,11.5,16.1,8.8,75,0.0,20.0,8.95
2019-12-28,11.6,16.6,8.5,71,0.0,19.5,9.31
2019-12-29,10.7,16.3,7.0,72,0.0,18.1,9.49
2019-12-30,9.4,15.5,5.5,81,0.0,12.6,9.54
2019-12-31,8.6,13.9,4.8,86,0.0,11.3,9.5
2020-01-01,8.6,14.1,5.1,88,0.0,11.1,9.5
2020-01-02,7.8,11.9,4.5,93,0.0,8.5,6.96
2020-01-03,10.6,15.1,8.0,87,0.0,7.5,7.43
2020-01-04,9.1,13.1,6.4,83,0.0,14.0,9.22
2020-01-05,7.8,13.7,4.1,81,0.0,14.1,9.67
2020-01-06,7.5,13.6,3.2,84,0.0,8.9,9.72
2020-01-07,7.6,13.8,3.5,83,0.0,9.7,9.8
2020-01-08,7.5,14.9,2.8,83,0.0,8.8,9.87
2020-01-09,10.0,16.1,6.0,87,0.5,8.2,5.73
2020-01-10,8.4,13.7,3.6,75,0.0,11.6,9.97
2020-01-11,7.4,13.3,3.5,75,0.0,13.4,10.16
2020-01-12,7.0,13.3,2.0,79,0.0,8.0,10.25
2020-01-13,7.1,11.7,2.5,82,0.0,7.3,9.32
2020-01-14,10.1,11.9,8.1,84,1.8,16.4,2.4
2020-01-15,12.8,15.3,11.2,92,10.3,19.2,4.35
